item_id,item_name,sku,manufacturer,HS_Code
2.8887900000232484e+18,Certificate,VZEA4600000400307000,KROHNE,
2.8887900000232484e+18,Certificate,VZEA460000040030B000,KROHNE,
2.8887900000232484e+18,Certificate,VZEA4100000400307000,KROHNE,
2.8887900000232484e+18,Certificate,VZEA4300000400303000,KROHNE,
2.888790000027701e+18,Certificate,VZPA4700100000300000,KROHNE,49019900.0
2.8887900000232484e+18,Certificate,VZEA4300000400302000,KROHNE,
2.888790000023248e+18,Certificate,VZEA4600000400305000,KROHNE,
2.888790000023106e+18,Certificate ALTO & Tag,Certificate ALTO & Tag,KROHNE,
2.888790000026356e+18,Certificate KPS / order pos,VZPA46D0000400300000,KROHNE,49019900.0
2.888790000026356e+18,Certificate KPS / order pos,VZPA46D0000500300000,KROHNE,
2.888790000009025e+18,Certificate KSAS,VZFA4S0405050030000,KROHNE,
2.888790000010324e+18,Certificate KSAS-2,VZFA4X0400000030000,KROHNE,
2.888790000011675e+18,Certificate of Origin (for customer),CoO,HACH,
2.888790000011675e+18,Certificate of Origin (for customer),CoO,,
2.888790000023317e+18,Certificates Construction & design,VZNA4300000400302000,,
2.888790000023317e+18,Certificates Construction & design,VZNA4300000400303000,,
2.888790000023317e+18,Certificates Construction & design,VZNA4300000400304000,,
2.888790000023317e+18,Certificates Construction & design,VZNA4300000400305000,,
2.888790000023317e+18,Certificates Construction & design,VZNA4300000400306000,,
2.888790000023317e+18,Certificates Construction & design,VZNA4300000400308000,,
2.888790000023317e+18,Certificates Construction & design,VZNA430000040030A000,,
2.8887900000109783e+18,Certificates of Analysis Guarantee analysis,3904.1,Carl Roth,
2.88879000002345e+18,"Certificates, Construction & design",SZNA9300000400305000,KROHNE,
2.888790000003107e+18,"Certified Buffer Standard Solution, IUPAC, pH 10.012, 500 mL",S11M007,HACH,38221900
2.888790000003107e+18,"Certified Buffer Standard Solution, IUPAC, pH 4.005, 500 mL",S11M002,HACH,38221900
2.888790000010978e+18,"Charcoal, 500 g, plastic",X865.2,Carl Roth,
2.8887900000191944e+18,CHECK VALVE F-F 1½” PN16 BRASS,54531,HYDROO,
2.8887900000191944e+18,CHECK VALVE H/B DN100,56530,HYDROO,
2.888790000017771e+18,CHECKVALVE 4X6 V 1'',V1,Antech,842121000000'
2.888790000017771e+18,CHECKVALVE 4X6 V 1/2'',V1/2,Antech,842121000000'
2.888790000017771e+18,CHECKVALVE 4X6 V 3/4'',V3/4,Antech,842121000000'
2.88879000000248e+18,"Chemical Oxygen Demand (COD) TNTplus Vial Test, HR (20-1,500 mg/L COD), 25 Tests",TNT822,HACH,
2.888790000019329e+18,Chemicals for Basic kit for annual,DG33519B,HACH,
2.888790000005546e+18,"Chloride 2 indicator powder pillows for test kit, 100 pieces",104399,HACH,
2.8887900000047683e+18,"Chloride cuvette test 1-70 mg/L / 70-1000 mg/L Cl, 24 tests",LCK311,HACH,3822
2.888790000002473e+18,"Chloride IC Standard Solution, 100 ml",2656.1,Carl Roth,
2.888790000014379e+18,"Chloride Low Range Test Kit, Model 8-P",144001,HACH,38221900.0
2.8887900000033413e+18,"Chloride Reagent Set, 0.1-25.0 mg/L Cl⁻",2319800,HACH,3822
2.888790000005155e+18,"Chloride Reagent Set, 10-8000mg/L Cl",2272600,HACH,
2.888790000002479e+18,"Chloride Standard Solution, 1000 mg/L, 500 mL",18349,HACH,25010099
2.888790000007329e+18,Chloride T1 Tablets Bt,515910BT,Lovibond (AQUALYTIC),
2.8887900000024724e+18,Chloride T2 - Tablet Reagents,515920BT,Lovibond (AQUALYTIC),
2.888790000027974e+18,"Chloride Test Kit, Model CDS-DT",2580600,HACH,38221900.0
2.888790000004234e+18,"Chlorine (free & total) colour disc test kit, model CN-66 (pk/100)",223101,HACH,
2.8887900000026184e+18,Chlorine Dosage System,Dosing System,AO Smith,
2.8887900000052e+18,Chlorine Dosage System DDA,Grundfos DDA,Grundfos,
2.8887900000024724e+18,Chlorine Free DPD F10,530100,Lovibond (AQUALYTIC),
2.8887900000031693e+18,"Chlorine standard solution, 25-30 mg/L Cl₂, 20 pcs.",2630020,HACH,
2.888790000011075e+18,"Chlorine standard solution, 50-75 mg/L Cl₂",1426810,HACH,
2.888790000010921e+18,"Chlorine, free; colour disc test kit, model CN-66F (pk/100)",223102,HACH,
2.8887900000033413e+18,"Chlorine, total, Reagent Powder Pillows, 100/pk, 10 mL",0xx,HACH,
2.8887900000233784e+18,"Chlorine, total, Reagent Powder Pillows, 100/pk, 10 mL",2105669,HACH,38221900.0
2.88879000000231e+18,"Chlorine, total, Reagent Powder Pillows, 100/pk, 10 mL",1117,HACH,
2.888790000007701e+18,"Chromium (III and VI) cuvette test 0.03-1.0 mg/L Cr, 25 tests",LCK313,HACH,38221900
2.88879000002419e+18,"Chromium Reagent Powder Pillows, 0.010-0.700mg/L Cr (VI)",1271099,HACH,38221900
2.888790000005546e+18,"Citric acid F reagent solution, 100 mL MDB",2254232,HACH,29181400.0
2.888790000006937e+18,Citric Acid Powder Pillows,1454899,HACH,
2.888790000003341e+18,Citric Acid Reagent Powder Pillows,2106269,HACH,
2.8887900000182543e+18,CIU 900 interface unit cpl. packed,N/a,Grundfos,
2.888790000019397e+18,"CL114 cable, 1m, for screw cap electrode FX/S7/coax, BNC plug",A94L114,HACH,85444290
2.888790000022877e+18,Clamping piece for rod 20 mm dia.,1015001732,OTT HydroMet,
2.8887900000145894e+18,"Cleaning brush ROTILABO® Brush made with natural fibres with wool head, 15 mm, 85 mm, 280 mm",XK62.1,Carl Roth,96039099
2.888790000010999e+18,"Cleaning brush ROTILABO® product range, Brushes set 8: 1 each of type 1, 2, 3, 4, 5, 9, 10, 11",2027.1,Carl Roth,
2.888790000012232e+18,Clearwater-Pumpset P600/230V/50Hz,Clearwater-Pumpset P600/230V/50Hz,ATB Water GmbH,
2.888790000002862e+18,Clippers (large),96800,HACH,38220090
2.888790000023106e+18,Cloud Hardware & GSM service,2005,,
2.888790000023246e+18,Cobalt / Nickel Reagent Set,2242600,HACH,38221900
2.888790000025773e+18,"COD / CSB Mercury Free, 0-1500 mg/l",LOVI2420711,VWR Avantor®,3822190090
2.8887900000047053e+18,COD cell test (Hg-free) 100 - 1500 mg/l,WTWA250306,VWR Avantor®,
2.8887900000047053e+18,COD cell test 10 - 150 mg/l,WTWA252070,VWR Avantor®,
2.8887900000047683e+18,"COD cuvette test - ISO 15705, 0-1000 mg/L O₂",LCI400,HACH,38221900
2.88879000000248e+18,"COD cuvette test - ISO 15705, 0-150 mg/L O₂",LCI500,HACH,38221900
2.888790000009135e+18,"COD cuvette test 1,000-10,000 mg/L O₂, 25 tests",LCK014,,38221900.0
2.888790000004268e+18,"COD cuvette test 100-2000 mg/L O₂, 25 tests",LCK514,HACH,38221900
2.8887900000025754e+18,"COD cuvette test 100-600 mg/L O₂, 25 tests",LCK714,HACH,38221900.0
2.888790000009135e+18,"COD cuvette test 15-150 mg/L O₂, 25 tests",LCK314,HACH,38221900
2.8887900000025754e+18,"COD cuvette test 150-1000 mg/L O₂, 25 tests",LCK114,HACH,38221900
2.8887900000028626e+18,"COD cuvette test 5-60 mg/L O₂, 25 tests",LCK1414,HACH,38221900
2.888790000002575e+18,"COD cuvette test 50-300 mg/L O₂, 25 tests",LCK614,HACH,38221900
2.888790000002575e+18,"COD cuvette test, Mercury free, 0-1000 mg/L O₂, 25 tests",LCK214,HACH,38221900
2.888790000002479e+18,"COD standard solution, 1000 mg/L O₂ (NIST), 200 mL",2253929,HACH,29173990
2.888790000002479e+18,"COD standard solution, 300 mg/L O₂ (NIST), 200 mL",1218629,HACH,38221900
2.888790000011076e+18,"COD standard solution, 300 mg/L O₂ (NIST), 500 mL",1218649,HACH,
2.88879000000231e+18,"COD TNT, 0 - 150 mg/L O₂",2125851,HACH,
2.888790000023245e+18,"COD TNT, Mercury free, 0 - 1500 mg/L O₂",2345952,HACH,38221900
2.888790000011075e+18,"COD TNTplus Vial Tests, HR",TNT82206,HACH,
2.888790000002862e+18,Color comparator box,173200,HACH,
2.8887900000028626e+18,"Color disc nitrate nitrogen, 0-40 mg/L",9261400,HACH,
2.8887900000028626e+18,"Color disc phosphate, 0.50 mg/L",9262100,HACH,
2.888790000002315e+18,"Color Standard Solution, 500 Pt Co Units, 1 L",141453,HACH,38220090
2.888790000003108e+18,"Color standard solution, 500 Pt Co units, pk/16 - 10-mL Voluette® ampules",141410,HACH,
2.888790000010999e+18,Colour Standard Pt/Co,1EEY.1,Carl Roth,
2.888790000002986e+18,"Colour standard solution, 15 Pt Co Units, 1 L",2602853,HACH,
2.88879000001361e+18,Combined mounting support for OTT SVR+RLS complete English,6310503392,OTT HydroMet,
2.888790000023106e+18,Commissioning,2003,VORTEX Water Engineering,
2.88879000000273e+18,Commissioning cost,1118,VORTEX Water Engineering,
2.888790000002311e+18,Concentr End Adaptor x Hydracap Max 60,2203634,Culligan,
2.888790000023317e+18,Concentric Reducer 25 to 15,Concentric Reducer 25 to 15,STAINLESS EUROPE,
2.888790000023317e+18,Concentric Reducer 32 to 15,Concentric Reducer 32 to 15,STAINLESS EUROPE,
2.888790000023317e+18,Concentric Reducer 50 to 32,Concentric Reducer 50 to 32,STAINLESS EUROPE,
2.8887900000069504e+18,"Condensers with glass connectors Dimroth condenser, 250 mm, 14/23",TK36.1,Carl Roth,
2.8887900000069504e+18,"Condensers with glass connectors Liebig condenser, 250 mm, 14/23",TK29.1,Carl Roth,
2.888790000029123e+18,"Conductivity Solution, 600 µS/cm, 1 L",25M3A2000-600,HACH,
2.888790000029123e+18,"Conductivity Standard Solution, 100 µS/cm, NaCl, 50 mL",2971826,HACH,
2.888790000003107e+18,"Conductivity Standard Solution, 12.88 mS/cm, KCl, 125 mL",LZW9721.99,HACH,38221900
2.888790000004234e+18,"Conductivity Standard Solution, 12.88 mS/cm, KCl, 500 mL",C20C250,HACH,28273985
2.888790000003107e+18,"Conductivity Standard Solution, 1413 µS/cm, KCl, 125 mL",LZW9711.99,HACH,3822.0
2.88879000000248e+18,"Conductivity Standard Solution, 1413 µS/cm, KCl, 250 mL",LZW9710.99,HACH,38221900
2.888790000004234e+18,"Conductivity Standard Solution, 1413 µS/cm, KCl, 500 mL",C20C270,HACH,28273985
2.888790000004234e+18,"Conductivity Standard Solution, 146.9 µS/cm, KCl, 500 mL",C20C280,HACH,
2.8887900000063483e+18,"Conductivity Standard Solution, 147 µS/cm, KCl, 250 mL",LZW9700.99,HACH,3822
2.8887900000109983e+18,"Conductivity Standard, 500 ml",2434.1,Carl Roth,
2.888790000002311e+18,"Connector Board HQ11,14,30d",5817400,HACH,
2.888790000007056e+18,Consumables kit for 6110 V3,DG33520,HACH,
2.88879000001812e+18,Contact thermometer ETS-D5,EY84.1,IKA®,
2.888790000018056e+18,Control 42 with pH and ORP electrodes,Control 42,SECO,842121000000'
2.888790000008094e+18,"Cooling bag Fold’N Cool™, 20 l, Outer length: 320 mm",LP93.1,Carl Roth,42029900.0
2.888790000003464e+18,"Copper Masking Reagent Powder Pillows, 10 mL, pk/100",2603449,HACH,38221900.0
2.88879000000334e+18,"Copper Reagent Set, 2 - 210 µg/L Cu",2603300,HACH,38221900
2.8887900000025723e+18,"Copper Standard Solution, 10 mg/L as Cu NIST), 100 mL MDB",12932,HACH,
2.888790000027199e+18,"Copper standard solution, 100 mg/L as Cu (NIST), 100 mL",12842,HACH,38220019
2.888790000027154e+18,"Copper trace cuvette test 0.01-1.0 mg/L Cu, 20 tests",LCK529,HACH,38221900
2.888790000010961e+18,"Copper(II) sulphate pentahydrate, 1 kg",P024.2,Carl Roth,
2.888790000022877e+18,Counter Set OTT Z400 incl. bat,1244000590-M-E,OTT HydroMet,
2.888790000009666e+18,"Coupling 2""","Coupling 2""",,
2.8887900000145894e+18,"Cover slip tweezers curved, 130 mm",K719.1,Carl Roth,82032000
2.888790000010999e+18,"Coverslips thickness 1.5, 18 x 18 mm",KCY0.1,Carl Roth,
2.888790000017307e+18,CRACK SET Reagent set for metal digestions,LCW902,HACH,
2.8887900000023137e+18,CROWN CT 44030 მანძილმზომი ლაზერული,1119,Tools,
2.888790000002314e+18,CROWN კუთხსაჭრელი (ბარგალკა),1120,Tools,
2.888790000002545e+18,"Crystallization dishes ROTILABO® with spout, 3500 ml, 230 mm",AYH0.1,Carl Roth,70172000.0
2.888790000002313e+18,CT18032-ელექტრო პნევმატური დრელი 000018,1121,Tools,
2.888790000002313e+18,"CT19022K-ელექტრო ფენი1800W, 000024",1122,Tools,
2.888790000002313e+18,"CT21056L-ელექტრო სახრახნისი 18v, 000004 Crown",1123,Tools,
2.8887900000080947e+18,"Culture vials with screw cap soda-lime glass, 20 ml, Height: 160 mm",K253.1,Carl Roth,
2.888790000022877e+18,"Current meter rod ø20 mm 2m, in 2 pieces, dm-grad.",1600012692,OTT HydroMet,
2.88879000001361e+18,Customised protection housing Configuration,6600000040,OTT HydroMet,
2.888790000016628e+18,"CuVer 1 Copper Reagent Powder Pillows, 0.04-5.00mg/L Cu, pk/100",2105869,HACH,38221900
2.88879000000248e+18,"Cyanide cuvette test 0.01-0.6 mg/L CN, 25 tests",LCK315,HACH,38221900.0
2.888790000002473e+18,"Cyanide IC Standard Solution, 100 ml",2658.1,Carl Roth,
2.8887900000024724e+18,Cyanide Reagent Test 585 nm,2418875,Lovibond (AQUALYTIC),
2.88879000000231e+18,"CyaniVer® 3 Cyanide Reagent Powder Pillows, 10 mL, pk/100",1124,HACH,
2.88879000000231e+18,"CyaniVer® 4 Cyanide Reagent Powder Pillows, 10 mL, pk/100",1125,HACH,
2.88879000000231e+18,"CyaniVer® 5 Cyanide Reagent Powder Pillows, 10 mL, pk/100",2107069,HACH,
2.888790000004824e+18,"Cyclohexanone, 100mL MDB",1403332,HACH,
2.8887900000126843e+18,Cyclonic Effect Filter,Cyclonic Effect Filter,ITM Filters,
2.888790000002862e+18,"Cylinder, graduated, polymethylpentene, 25 mL +-0.3 mL, 0.5 mL divisions",217240,HACH,
2.888790000022453e+18,"D(+)-Glucose monohydrate, 1 kg≥99,5 %, Ph. Eur., USP",6780.1,Carl Roth,
2.8887900000023137e+18,DAB Jetcom 62 M 220/240/50 MH წყლის პომპა,1126,Tools,
2.8887900000291963e+18,DAB NKV 20/2 S T E1 IE3,DAB NKV 20/2 S T E1 IE3,Tools,
2.888790000023635e+18,Danatronics EHC-03,Danatronics EHC-03,KROHNE,
2.8887900000182543e+18,DAT3024 Remote I/O module 4 channel V/mAoutput on RS-485 network,DAT3024,DATEXEL,
2.88879000001361e+18,Data line 2x2x0.75mm²,9700004095,OTT HydroMet,
2.8887900000038625e+18,Datenlogger LS-Flow Flex,"Datenlogger LS-Flow Flex, Verbd.Kabel LS-Flow Flex",KROHNE,
2.88879000000618e+18,Datenlogger LS41 Flex (LS42),AB0070F100,KROHNE,
2.888790000015289e+18,Datenlogger LS42 Flex,020015258VG8B111100,KROHNE,
2.8887900000269e+18,DB9 Solderless RS232 D-SUB Serial to 9-pin Port Terminal Male Adapter Connector Breakout Board with Case Long Bolts Tail Pipe (Male+Female),B07SCVQSZS,,
2.888790000026515e+18,"DC15V 3A Power Supply 15V Charger with 11 Plug Tips AC to DC 15V 500mA 1A 1.5A 2A 2.5A Power Supply Converter Transformer for PC Display, Massage Gun, Monitor 15V Devices Power Supply",15 Volts (AC),,
2.888790000018739e+18,DDA 12-10 AR-PVC/V/C-F-31I002FG,97722053,Grundfos,
2.8887900000182543e+18,DDA 12-10 FCM-PVC/V/C-F-31I002FG. Chlorine,97722121,Grundfos,
2.888790000018739e+18,DDA 60-10 AR-PVC/V/C-F-31U3U3FG,99159371,Grundfos,
2.8887900000182543e+18,DDA 60-10 FCM-PVC/V/C-F-31U3U3FG. Coagulant & Flocculant,99159378,Grundfos,
2.88879000000593e+18,"DEHA Reagent 1 Powder Pillows, 3-450µg/L DEHA",2167969,HACH,
2.888790000004395e+18,DEHA Reagent 2 Solution (500 mL),2168049,HACH,
2.888790000003757e+18,Delivery Cost,1127,In-Situ,
2.888790000016789e+18,"Deminaraliser bottle, 177 mL",1429900,HACH,39140000.0
2.888790000002862e+18,"Demineralizer bottle, 473 mL capacity",2184600,HACH,
2.8887900000034985e+18,Demo case DR3900 spectrophotometer,HYT057,HACH,
2.8887900000034964e+18,"Desiccant, 20 x 40 mm, set of 2 for Solitax sc/Nitratax sc/Uvas plus sc",LZX302,HACH,
2.888790000004326e+18,"Desiccator base DURAN® Mobilex with GL 32 thread, DN 300, 18.5 l",H369.1,Carl Roth,70172000.0
2.88879000000231e+18,Detergents Reagent Set HACH_100ML,105932,HACH,
2.8887900000023127e+18,Deuterium Lamp for DR 5000,A23792,HACH,85393190
2.8887900000023137e+18,DEWALT DW292 SQ ქანჩდამჭერი,1128,Tools,
2.8887900000109783e+18,"di-Potassium hydrogen phosphate, 500 g",P749.1,Carl Roth,
2.8887900000109783e+18,"di-Sodium hydrogen phosphate heptahydrate, 1 kg",X987.2,Carl Roth,
2.888790000014589e+18,"di-Sodium oxalate, 100 g ≥99,5 %, p.a., ACS",HN39.1,Carl Roth,29171100
2.888790000019852e+18,"di-Sodium oxalate, 500 g ≥99,5 %, p.a., ACS",HN39.3,Carl Roth,29171100
2.888790000025133e+18,"Diaphragm 120 cm2, NBR",0520-1116,SAMSON,
2.888790000004326e+18,Diaphragm vacuum pump ROTILABO® CR-MV100,ECK4.1,Carl Roth,
2.8887900000109983e+18,"Dichloromethane, 2.5 l-  ROTISOLV® HPLC",7334.1,Carl Roth,
2.888790000010979e+18,"Diethyl ether, 2.5 l, glass",8810.5,Carl Roth,
2.888790000003225e+18,"Digital burette Titrette® Standard, 50 ml",PP88.1,Carl Roth,
2.888790000002311e+18,Digital extension cable 7.7 m,5796000,HACH,
2.888790000002311e+18,"Digital extension cable for SC sensors, 20m",LZX851,HACH,
2.88879000001583e+18,"Digital extension cable for SC sensors, 30m",LZX852,HACH,85444290
2.8887900000055465e+18,"Digital titrator cartridge, sulfuric acid, 1.600 N, 1 piece",1438901,HACH,28070000
2.888790000002311e+18,Digital titrator kit,2270900,HACH,
2.888790000012857e+18,"Dilution water, organic free, 500 mL",2641549,HACH,28539010
2.8887900000109783e+18,Dimethyl sulphoxide (DMSO),0728.1,Carl Roth,
2.888790000002314e+18,"DIN GERMANY კლუჩების ნაბორი (6,7,8,9,10,11,12,13,14,17,19,22)",1129,Tools,
2.888790000022877e+18,Direction Pointer for rod,1600009042,OTT HydroMet,
2.888790000008986e+18,"Dispensers seripettor® Standard, 1-10 ml",PP92.1,Carl Roth,
2.888790000007492e+18,"Disposable BOD bottles, 300 mL, 100/cs",2943100,HACH,
2.888790000008094e+18,"Disposable gloves ROTIPROTECT® -Nitril evo, Size: M (7-8)",CPX7.1,Carl Roth,40159000
2.888790000008094e+18,"Disposable gloves ROTIPROTECT® -Nitril evo, Size: S (6-7)",CPX6.1,Carl Roth,40159000
2.888790000006975e+18,"Disposable gloves Semperguard® Nitrile Xenon, Size: L (8-9)",XP96.1,Carl Roth,
2.888790000002545e+18,"Disposable gowns made of PP with pockets, Size: L",KE77.1,Carl Roth,
2.888790000003992e+18,"Disposable paper tissues, white, 200 pieces",EZZ073,HACH,48182099
2.888790000004109e+18,"Disposable Wipes, 11 x 22 cm, 280 per package",2097000,HACH,
2.88879000000248e+18,"Dissolved Oxygen Reagent Accuvac Ampules, 0.3-15.0 mg/L O₂",2515025,HACH,3822
2.8887900000033413e+18,"Dissolved Oxygen Reagent Accuvac Ampules, 6-800 µg/L O₂",2501025,HACH,
2.8887900000069504e+18,"Distilling link, 160 mm, 14/23",KX72.1,Carl Roth,
2.888790000003388e+18,DK46/R+N Special,DK46/R+N Special,KROHNE,
2.888790000003757e+18,Doppler Card,850-328,In-Situ,
2.8887900000023107e+18,Dosing membrane for Dosing pumps PS 5@10,2203527,Culligan,
2.888790000010627e+18,Dosing Pump,Mechanical Diaphragm Dosing Pump,Made in Turkey,8413
2.888790000015733e+18,Dosing Pump ANT-2-20,ANT-2-20,VORTEX Water Engineering,
2.888790000020314e+18,Dosing Pump Nozzle,5005781,AO Smith,
2.8887900000069504e+18,"Double neck round bottom flasks ROTILABO®, 250 ml, 29/32",ACE4.1,Carl Roth,
2.8887900000069504e+18,"Double neck round bottom flasks ROTILABO®, 500 ml, 29/32",ACE5.1,Carl Roth,
2.888790000006937e+18,"DPD Total Chlorine Reagent Powder Pillows, 25 mL",1406499,HACH,
2.888790000009762e+18,"DPD Total Chlorine Reagent Powder Pillows, 25 mL, pk/1000",1406428,HACH,
2.888790000002312e+18,DR 3900 VIS Spectrophotometer,LPV440.99.00001,HACH,90273000
2.888790000027525e+18,DR 3900 VIS Spectrophotometer,LPV440.99.00002,HACH,90273020
2.88879000000231e+18,DR/Check Absorbance Standard Kit,2763900,HACH,38221900
2.88879000000267e+18,DR1900 Portable Spectrophotometer,DR1900-02L,HACH,
2.888790000005546e+18,DR1900 Portable spectrophotometer (bundle),9624800,HACH,90273000.0
2.888790000017221e+18,DR2800 Annual Maintenance,DR2800,VORTEX Water Engineering,
2.888790000002312e+18,"DR300 - Chlorine,Free+Total, w.Box",LPV445.99.00110,HACH,90275000
2.8887900000118943e+18,"DR300 Pocket Colorimeter, Chlorine & pH, with Box",LPV445.99.12110,HACH,
2.888790000008247e+18,"DR300 Pocket Colorimeter, Ozone, with Box",LPV445.99.04110,HACH,
2.888790000017153e+18,DR3900 - Training Course,DR3900-PRO,VORTEX Water Engineering,
2.888790000014446e+18,DR3900 Annual Maintenance,DR3900,VORTEX Water Engineering,
2.888790000004268e+18,DR3900 Laboratory VIS Spectrophotometer with RFID* Technology,LPV440.99.00012,HACH,
2.888790000004061e+18,DR3900 Spectrophotometer without RFID* Technology,LPV440.98.00001,HACH,90273000
2.8887900000118943e+18,DR5000 Annual Maintenance,DR5000,VORTEX Water Engineering,
2.888790000007056e+18,DR6000 Annual Maintenance,DR6000,VORTEX Water Engineering,
2.888790000017168e+18,DR6000 service in Düsseldorf,DR6000-S,VORTEX Water Engineering,90273000
2.888790000010544e+18,DR6000 UV VIS Spectrophotometer without RFID Technology,LPV441.99.00001,HACH,90273000
2.888790000003808e+18,DR6000 UV-VIS spectrophotometer with RFID technology,LPV441.99.00011,HACH,
2.888790000003667e+18,DR900 Robust portable datalogging colorimeter,9385200,HACH,
2.888790000018451e+18,DRB 200 Annual Service,DRB200,VORTEX Water Engineering,
2.888790000003755e+18,"DRB 200 Dry thermostat with 1 heating block, TNTplus",LTV082.99.10001,HACH,
2.888790000004268e+18,"DRB 200 Dry thermostat with 2 blocks, 15x16mm, 6x16/4x20mm",LTV082.99.42001,HACH,84198998
2.888790000007413e+18,"DRB 200-2 Dry thermostat with 2 blocks, 15x16 mm, 15x16 mm",LTV082.99.44001,HACH,
2.88879000000914e+18,"DRB200: Digital Reactor Block: 21 x 16 mm vial wells, 4 x 20 mm vial wells, 230 VAC",LTV082.52.42001,HACH,
2.888790000024207e+18,DRD1R5.99,Hach Online Process ORP Sensor - Clean Water Digital ORP Sensor,HACH,
2.888790000002313e+18,Drive Ring Round Cuvette,A23757,HACH,9027.0
